s3://p8fruits-data/Test/r_20_100_615.jpg,Test,"[0.7542363, -2.1933386, -2.8728335, -0.71362793, 5.1783752, -0.15453742, -10.890542, 0.4231884]"
s3://p8fruits-data/Test/141_100_701.jpg,Test,"[-0.8060774, 0.5251233, 4.6112227, 6.0091667, 0.86915207, -3.3688483, 0.81331754, -4.295511]"
s3://p8fruits-data/Test/4_100_116.jpg,Test,"[-3.420971, -3.0864668, 1.81788, 1.7655246, 2.6105368, -1.5415007, 2.350143, 0.71074575]"
s3://p8fruits-data/Test/r_202_100_315.jpg,Test,"[-5.400327, 5.493461, 9.942911, -7.03441, -0.05592518, 0.27002457, -3.1887617, -0.9226474]"
s3://p8fruits-data/Test/80_100_958.jpg,Test,"[0.4450221, 1.6191038, 7.099168, 0.66492784, -4.204916, 1.5849535, 1.7545333, -0.2764904]"
s3://p8fruits-data/Test/152_100_211.jpg,Test,"[6.260864, -0.04188293, 7.2263207, -4.004271, 6.0979767, 0.19147618, -8.21055, 0.25226685]"
s3://p8fruits-data/Test/r_486_100_669.jpg,Test,"[5.580918, 7.8136597, 6.4960384, -8.579456, 2.8494549, -6.870399, -0.5123097, 0.3901334]"
s3://p8fruits-data/Test/r_51_100_491.jpg,Test,"[12.572751, 5.1416736, -0.17440984, 4.3678823, -3.03749, 2.1602678, 3.636391, 3.3113067]"
s3://p8fruits-data/Test/27_100_150.jpg,Test,"[-4.4731126, 4.3524246, -1.2031538, 2.6013193, -3.8342903, 3.6044247, 2.4960806, 1.8387926]"
s3://p8fruits-data/Test/r_74_100_555.jpg,Test,"[-3.8147497, -1.0696707, -1.7657627, 2.7882006, 3.4301496, -1.5425034, 0.27759263, 1.3398525]"
s3://p8fruits-data/Test/312_100_700.jpg,Test,"[-6.43578, -2.452629, 5.5853515, -3.5841753, -2.210125, -1.3421428, 0.82332474, 4.448972]"
s3://p8fruits-data/Test/16_100_375.jpg,Test,"[-3.7438078, 1.1001525, -9.611763, -1.52354, 2.0862367, -1.165488, 0.31597474, -1.5588942]"
s3://p8fruits-data/Test/190_100_200.jpg,Test,"[1.4687926, 6.0898914, -1.2985146, -4.862164, 1.8933096, -4.60296, 2.4267411, -1.0270869]"
s3://p8fruits-data/Test/124_100_717.jpg,Test,"[0.48575678, 4.8359785, -5.3032494, 0.54541504, 4.398504, -0.3011404, -1.1952131, -1.2928265]"
s3://p8fruits-data/Test/r2_75_100_240.jpg,Test,"[6.739115, 4.927233, 0.05278603, -0.6627445, -7.5351944, -6.161053, -3.3215382, 1.8235292]"
s3://p8fruits-data/Test/r_72_100_161.jpg,Test,"[-3.4200432, -5.2503157, 3.8510067, 2.3107913, 0.25169003, -3.2039292, -0.5165218, -2.3713145]"
s3://p8fruits-data/Test/r_326_100_818.jpg,Test,"[-0.5004978, 9.003251, -0.87570757, 1.5507486, 6.369633, -5.8798947, 3.497129, -2.3759656]"
s3://p8fruits-data/Test/r2_24_100_13.jpg,Test,"[5.191612, 3.2206855, 2.8503535, -1.5369178, -4.683425, -2.4149432, 1.2531871, 1.4201058]"
s3://p8fruits-data/Test/269_100_734.jpg,Test,"[3.3922312, -6.1904864, 5.4175696, -2.9313056, 0.45805228, 2.5455327, -1.1023301, 0.2723753]"
s3://p8fruits-data/Test/67_100_608.jpg,Test,"[-2.1312404, -1.6766537, 4.6154046, -0.54814225, 3.1000388, 2.421248, 6.2797885, 0.4242577]"
s3://p8fruits-data/Test/53_100_756.jpg,Test,"[-15.682608, -0.63307995, -1.2988838, 0.16062775, -4.3762674, -4.641109, -6.1483483, 2.1077127]"
s3://p8fruits-data/Test/319_100_330.jpg,Test,"[-12.987433, -1.7206701, -0.13065474, 1.9378852, -2.6359732, -2.6607711, -7.159409, 1.5040612]"
s3://p8fruits-data/Test/r_4_100_529.jpg,Test,"[2.9300807, -4.206783, 6.57706, 0.42615068, -1.3417559, -0.6501395, -0.86823493, -1.2647833]"
s3://p8fruits-data/Test/250_100_744.jpg,Test,"[-0.6011021, -4.6550446, 5.8819976, 2.6335194, 2.5927248, 1.0118833, 3.9918942, 2.2814746]"
s3://p8fruits-data/Test/132_100_27.jpg,Test,"[1.6246591, -7.1110888, -4.4782424, 10.912969, -2.6916974, -0.26570907, 5.047065, 1.1898683]"
s3://p8fruits-data/Test/r_126_100_286.jpg,Test,"[4.5770674, -6.0480905, -3.477987, 4.7714105, -0.9957169, 5.2514, -3.65558, -1.6407864]"
s3://p8fruits-data/Test/39_100_205.jpg,Test,"[1.9951304, -2.0426779, 7.2804327, 1.7994306, 2.1873484, 1.9111071, 3.3201473, 2.1554089]"
s3://p8fruits-data/Test/318_100_118.jpg,Test,"[-9.470452, -0.37023383, -0.78696144, -1.8951102, -1.1286286, 0.359752, 0.7478426, -0.9634949]"
s3://p8fruits-data/Test/r_284_100_813.jpg,Test,"[-13.485246, 1.7380042, 2.2335773, 1.0192804, -2.4155557, 5.7276483, -1.1663363, -0.7323388]"
s3://p8fruits-data/Test/168_100_408.jpg,Test,"[-10.49166, 0.1297721, 3.1678467, -0.36062688, -0.1715455, -0.8821276, 2.5738804, -3.9868948]"
s3://p8fruits-data/Test/r_170_100_61.jpg,Test,"[5.026827, -3.6200573, 3.3472326, -5.2543774, 4.084499, -0.5038761, -3.022027, -0.45143592]"
s3://p8fruits-data/Test/119_100_519.jpg,Test,"[-0.3767869, -1.3220483, -3.221152, -1.4796355, 8.648938, -1.5529122, 0.48329684, 3.4884675]"
s3://p8fruits-data/Test/r2_119_100_995.jpg,Test,"[1.9224752, 12.721885, -3.6129487, 1.0704194, 4.9599304, 4.429114, -3.5067139, -1.1813668]"
s3://p8fruits-data/Test/108_100_510.jpg,Test,"[-2.2948842, 0.7799978, 3.9311194, -6.5066805, -3.711751, -3.5845237, 2.106668, 1.7814825]"
s3://p8fruits-data/Test/260_100_801.jpg,Test,"[3.0238504, -6.492384, -0.68916595, -6.7817483, 2.1418772, -5.279849, -4.2564907, 3.4667037]"
s3://p8fruits-data/Test/191_100_559.jpg,Test,"[2.9681437, -8.671589, -1.182013, -6.2181616, 2.598487, -3.7990553, -5.4216533, 3.1149614]"
s3://p8fruits-data/Test/r_250_100_123.jpg,Test,"[4.7928405, -8.44447, -7.795094, 2.1222222, -1.6914631, 5.7257857, -5.3950024, -0.21922281]"
s3://p8fruits-data/Test/r_271_100_98.jpg,Test,"[6.6537676, 2.2044563, 4.8473177, -0.97194993, -0.85369503, -0.7491241, 1.070169, -3.9594655]"
s3://p8fruits-data/Test/r2_226_100_967.jpg,Test,"[-3.3952107, -2.0225754, -1.098761, -2.3423398, 10.25519, -0.55308586, 3.5835192, 2.872997]"
s3://p8fruits-data/Test/r_308_100_154.jpg,Test,"[3.9487345, -5.0082684, -10.871751, -11.48914, -3.9141667, 0.121076494, 7.114754, -12.161583]"
s3://p8fruits-data/Test/315_100_933.jpg,Test,"[-15.136892, 0.2304021, 2.8671894, 0.677406, -2.7171214, 3.5551243, -2.255903, -1.0944035]"
s3://p8fruits-data/Test/r_161_100_823.jpg,Test,"[-7.230853, -0.9595074, -9.927387, -3.8180876, -3.5590918, 3.844472, 4.2260118, 1.7628946]"
s3://p8fruits-data/Test/209_100_326.jpg,Test,"[-1.5394075, 1.2387298, -4.3012247, -5.887093, -3.168786, 2.446197, 5.680041, 8.952016]"
s3://p8fruits-data/Test/73_100_905.jpg,Test,"[3.0017846, -2.5431643, 4.8378954, -0.21506058, -1.1486588, 1.4264472, 0.19333307, -1.5674717]"
s3://p8fruits-data/Test/86_100_151.jpg,Test,"[-5.9948626, 3.0894494, -3.0742273, 0.8788041, 1.3995748, -3.2066069, 1.7374606, -0.20397483]"
s3://p8fruits-data/Test/52_100_509.jpg,Test,"[4.4859905, 1.0126587, 1.7353992, 2.5571074, 3.2570844, 2.0313442, -2.7574322, 1.270632]"
s3://p8fruits-data/Test/225_100_303.jpg,Test,"[-0.4630942, -1.4875516, -0.93916196, -2.3003733, 9.407748, 0.86499304, 1.3438127, 1.8801672]"
s3://p8fruits-data/Test/r_151_100_624.jpg,Test,"[3.9974337, -3.278431, -9.418804, 3.0102403, 3.7640185, 1.646527, -4.3402815, -5.3920307]"
s3://p8fruits-data/Test/550_100_18.jpg,Test,"[-1.262726, 9.2654, -1.871828, 2.3236187, 2.0390506, 10.556156, -5.7344527, 0.092211455]"
s3://p8fruits-data/Test/r2_74_100_451.jpg,Test,"[4.8193717, 6.21046, -0.22047046, 1.6095183, -4.93333, -4.2841506, -4.5368743, -3.6120381]"
s3://p8fruits-data/Test/r2_167_100_873.jpg,Test,"[6.8365836, -2.4650812, 6.0692325, -1.7232713, -0.8180335, 1.9325384, -1.9988272, 1.7116264]"
s3://p8fruits-data/Test/r_59_100_646.jpg,Test,"[0.20392199, -6.0378375, 5.49183, -3.4771228, 1.3485653, 2.8930156, -1.0585597, -3.7395878]"
s3://p8fruits-data/Test/54_100_110.jpg,Test,"[0.19553554, -0.05815512, 3.1365178, 9.8710165, -1.4863547, -1.2335361, 4.5011587, 1.7445792]"
s3://p8fruits-data/Test/93_100_878.jpg,Test,"[3.9379745, -3.9120193, 5.627644, -1.62562, -1.9804649, 6.3636103, -1.9735757, -2.2237566]"
s3://p8fruits-data/Test/r2_254_100_47.jpg,Test,"[2.25665, 8.808715, -0.0969014, -0.43465686, -2.0195532, -3.6225216, -1.2756076, 0.15841252]"
s3://p8fruits-data/Test/146_100_621.jpg,Test,"[8.39038, -2.3879254, -1.2403474, 1.3324699, -7.197904, -3.8523378, -3.718799, 5.2312293]"
s3://p8fruits-data/Test/233_100_907.jpg,Test,"[-0.40442252, -8.099906, -11.032307, 4.5173717, 4.286546, -8.108277, 0.5366242, 0.085451886]"
s3://p8fruits-data/Test/r_137_100_184.jpg,Test,"[7.536698, 3.4754202, 6.065023, 0.9912355, 0.068536066, 1.5842584, 1.6690485, 0.73967105]"
s3://p8fruits-data/Test/r_261_100_781.jpg,Test,"[2.2972975, 7.7803545, 1.1277366, 0.9939116, 4.9103518, 1.031586, -0.25326046, 0.28847498]"
s3://p8fruits-data/Test/250_100_153.jpg,Test,"[-12.257982, -0.00295131, 3.8134143, -0.6509073, -1.9314954, -1.744331, 1.1833518, -3.5915291]"
s3://p8fruits-data/Test/r3_16_100_329.jpg,Test,"[2.4075136, 12.018504, -7.375441, -1.4827381, 2.7615585, 0.5285261, -3.7700567, -0.5185659]"
s3://p8fruits-data/Test/r_50_100_74.jpg,Test,"[3.142725, 6.4174995, -6.9308124, -4.788115, -7.561338, 6.28833, 5.5113163, 7.3093944]"
s3://p8fruits-data/Test/107_100_68.jpg,Test,"[2.7312944, -6.764709, -5.044367, 11.140218, -2.0932353, 0.68503654, 4.4511485, 0.43308794]"
s3://p8fruits-data/Test/r_78_100_89.jpg,Test,"[2.5694668, 2.084218, 4.4595776, -0.34900844, -1.0685097, -1.2442962, 2.0249405, -1.9355211]"
s3://p8fruits-data/Test/r_274_100_964.jpg,Test,"[0.1329878, 10.041806, 0.8225427, 1.7531983, 4.1911664, -4.855306, 1.521479, -0.17054157]"
s3://p8fruits-data/Test/r_48_100_388.jpg,Test,"[5.397267, 7.0848713, 0.8849147, 3.359353, -5.2518806, -2.249234, 3.5647373, -4.2051816]"
s3://p8fruits-data/Test/46_100_21.jpg,Test,"[-0.76622933, 3.450554, -5.748702, 5.8539743, -1.4767015, 3.6207132, 1.0620319, 1.4998058]"
s3://p8fruits-data/Test/r_86_100_198.jpg,Test,"[1.0603765, 8.256195, 2.4722536, -0.8436383, 1.2822223, -0.77632374, 2.5138912, -0.67225987]"
s3://p8fruits-data/Test/190_100_335.jpg,Test,"[-5.149543, 8.272664, -1.0810906, -0.16180186, 0.9717613, -1.381916, 0.1444137, -0.9883395]"
s3://p8fruits-data/Test/r_37_100_215.jpg,Test,"[2.7872195, 8.772067, -0.0520566, -0.7745013, 1.2880609, -4.1963663, 1.6836592, 0.31660363]"
s3://p8fruits-data/Test/105_100_426.jpg,Test,"[-4.5601044, -12.01916, 2.2803624, -2.3461277, -5.3057323, -6.9489236, 8.97628, -5.610495]"
s3://p8fruits-data/Test/r2_112_100_411.jpg,Test,"[5.6864243, -5.513278, 11.273683, 3.6329803, -4.406873, -0.5878472, 0.10538265, 4.5653152]"
s3://p8fruits-data/Test/r_153_100_688.jpg,Test,"[-0.033443216, 2.8479013, 8.309608, -1.8706406, 4.3553495, 2.600834, 0.44060773, 1.6438392]"
s3://p8fruits-data/Test/r2_146_100_298.jpg,Test,"[8.004968, -0.6913063, -4.7874846, 4.5577626, -7.7232356, 4.192717, -1.4389377, -4.350559]"
s3://p8fruits-data/Test/235_100_287.jpg,Test,"[6.7155576, -4.19736, -3.1778688, -2.4863944, 4.6301327, -3.1291966, -1.7685457, 7.21462]"
s3://p8fruits-data/Test/81_100_904.jpg,Test,"[5.5019255, -1.0256276, 0.48038003, 0.99033034, 5.6447678, 0.66942304, 5.249821, -3.4050994]"
s3://p8fruits-data/Test/r2_62_100_355.jpg,Test,"[-7.4305186, 4.043755, -0.7251335, -4.0536575, -3.6789365, 1.2415371, -7.1035695, -5.330089]"
s3://p8fruits-data/Test/109_100_259.jpg,Test,"[-2.21294, 4.9221334, -3.805527, 4.918896, 3.77359, -9.50194, -5.0503078, -0.15397051]"
s3://p8fruits-data/Test/r_5_100_858.jpg,Test,"[4.553405, -3.7470229, -5.1061983, -12.844297, 1.7622049, -1.5907656, -0.7688365, 5.680993]"
s3://p8fruits-data/Test/r_77_100_105.jpg,Test,"[-4.953142, 6.097114, 9.275749, -3.2951784, 0.19702603, 2.0875595, -2.55165, -3.4426293]"
s3://p8fruits-data/Test/175_100_774.jpg,Test,"[6.097425, -8.0601845, 6.769981, 3.2545762, -4.085758, -4.554978, 0.051893335, -2.052648]"
s3://p8fruits-data/Test/r_55_100_766.jpg,Test,"[3.1883378, 3.8987176, -4.9108458, 2.5647948, -6.349123, 0.25787207, -1.0759698, 0.7315355]"
s3://p8fruits-data/Test/181_100_416.jpg,Test,"[0.5998723, -7.116762, -5.7726884, -2.1554663, 4.967204, -2.2270496, 1.9433038, -9.463067]"
s3://p8fruits-data/Test/r2_166_100_867.jpg,Test,"[7.103438, -2.7867079, -4.5584936, 5.2841535, -0.0154779125, 5.7686477, 0.36071977, -4.835958]"
s3://p8fruits-data/Test/r_49_100_404.jpg,Test,"[5.3580327, 0.6575913, -4.4970164, -6.289586, -5.085501, 3.432507, 0.39780957, 2.7001112]"
s3://p8fruits-data/Test/141_100_656.jpg,Test,"[0.2834849, -2.1052423, 6.4655786, 6.3231277, -2.8303227, -2.124475, 0.5862823, -4.7220473]"
s3://p8fruits-data/Test/107_100_681.jpg,Test,"[-3.155326, 7.3599124, 7.2096214, -1.7528466, 1.8574381, 2.9912968, 1.4729081, -1.9261925]"
s3://p8fruits-data/Test/59_100_143.jpg,Test,"[-3.6610394, 8.372949, 8.795161, -1.8346839, 1.407017, 2.6919332, -0.9070554, -1.9450815]"
s3://p8fruits-data/Test/r_324_100_857.jpg,Test,"[1.0520155, 6.7256, -6.6677895, -1.6977831, -7.3311696, 0.7392991, -1.3322, 0.10633045]"
s3://p8fruits-data/Test/15_100_612.jpg,Test,"[8.708117, -0.8858698, -0.65844923, -1.6352538, 6.31752, 3.6214936, 1.4672899, -1.4285707]"
s3://p8fruits-data/Test/30_100_214.jpg,Test,"[-1.9083899, 7.0952096, 1.9956937, -0.75169176, -0.38449106, -0.8147914, 2.4265766, -0.0865585]"
s3://p8fruits-data/Test/294_100_893.jpg,Test,"[-7.74415, -4.3259926, -1.3025028, 1.1455834, 0.33743978, 2.041752, -0.35997996, 0.87915504]"
s3://p8fruits-data/Test/34_100_210.jpg,Test,"[-10.062823, -5.653804, 0.6316517, 2.6969242, 0.1675249, -0.9417868, -12.506179, -0.6258138]"
s3://p8fruits-data/Test/137_100_181.jpg,Test,"[2.2736006, 2.3179, 6.289093, -1.8041608, 1.1998961, 0.9838035, 1.0510731, 1.6415151]"
s3://p8fruits-data/Test/51_100_940.jpg,Test,"[1.1906303, 3.128426, -3.6665525, 1.4432582, 0.05479422, -0.3746255, 2.9320753, 3.9429417]"
s3://p8fruits-data/Test/r_176_100_683.jpg,Test,"[1.0471698, 0.26481006, -1.0234267, 2.4744537, -4.268145, -0.56206036, -2.242214, 1.1181707]"
s3://p8fruits-data/Test/r2_282_100_189.jpg,Test,"[13.509246, -5.222212, 0.14162906, -1.37457, 7.45644, 1.4672003, -6.743861, -2.7706804]"
s3://p8fruits-data/Test/r2_133_100_409.jpg,Test,"[13.2992935, -2.4561253, 1.988278, -1.2435299, 2.4455373, 3.4511058, -4.482066, -2.3703508]"
s3://p8fruits-data/Test/r_241_100_771.jpg,Test,"[-10.259675, -7.3076754, -1.564588, -0.72413355, -0.32054582, 5.429663, 1.9035432, 2.0554228]"
s3://p8fruits-data/Test/63_100_402.jpg,Test,"[-2.0755062, 7.0943036, 4.8058653, -4.982758, -0.029439434, 0.65181917, 3.2755218, 1.207041]"
s3://p8fruits-data/Test/203_100_192.jpg,Test,"[1.1042821, 5.3515077, -1.1287799, -4.372939, 1.2739389, 1.2272977, 3.3812513, 1.6657859]"
s3://p8fruits-data/Test/r_209_100_168.jpg,Test,"[-10.685819, -8.657677, 0.99065924, 2.4824307, 4.080516, 3.5546663, -3.1717746, 4.2757683]"
s3://p8fruits-data/Test/182_100_599.jpg,Test,"[-11.768976, -12.410774, -1.2276022, -3.342283, 3.456046, 5.2223067, 1.204422, 1.0217984]"
s3://p8fruits-data/Test/r_113_100_804.jpg,Test,"[-2.0287282, 5.858728, -4.2787056, 2.9329216, 1.5667279, 0.93525237, 2.915145, 1.9299568]"
s3://p8fruits-data/Test/r_195_100_716.jpg,Test,"[-6.4839096, -2.4658499, -4.8677626, -10.062352, -5.518983, 0.5050048, 0.6349256, -0.96516234]"
s3://p8fruits-data/Test/59_100_747.jpg,Test,"[-0.7814552, 2.3489833, -4.6990623, 10.163345, 2.962256, -4.332591, -0.16085218, 3.8206484]"
s3://p8fruits-data/Test/r_217_100_343.jpg,Test,"[3.6930244, -1.8140632, -0.9927546, -0.60608447, -6.755503, 4.5954704, -0.5142836, 2.9010444]"
s3://p8fruits-data/Test/65_100_307.jpg,Test,"[-5.4473944, 5.280741, -1.300772, 6.116794, 2.738673, -0.73062056, 0.83677775, 1.5250436]"
s3://p8fruits-data/Test/r_57_100_783.jpg,Test,"[-1.8627449, 5.1184654, -2.9551759, 5.230206, -1.0245677, -2.9831173, -1.7693598, -0.08837447]"
s3://p8fruits-data/Test/165_100_394.jpg,Test,"[-7.8478327, -5.4543943, 0.066073015, 5.216347, 1.5700552, -2.1814954, 3.6673055, -0.35697648]"
s3://p8fruits-data/Test/26_100_535.jpg,Test,"[1.7535125, -3.8399508, -7.433107, 4.2258368, 3.2437901, 0.7595686, 5.363674, -0.0018995745]"
s3://p8fruits-data/Test/r3_18_100_389.jpg,Test,"[6.071647, -8.57934, 10.241019, 3.0065036, -4.3746705, -3.5461555, 0.34132454, 6.1841707]"
s3://p8fruits-data/Test/r_32_100_520.jpg,Test,"[0.23667741, -1.1998773, -2.4922066, -11.208841, -0.042754516, -11.253718, -2.4422576, -1.034779]"
s3://p8fruits-data/Test/r_63_100_231.jpg,Test,"[-6.3944926, 2.4542077, 2.003401, -2.3177915, 0.46302202, 1.62805, -1.0375227, -3.5403035]"
s3://p8fruits-data/Test/254_100_351.jpg,Test,"[-0.2280067, 6.3866277, 3.082147, 1.1089146, -2.5423334, 2.9275758, 5.038212, -4.4304123]"
s3://p8fruits-data/Test/r_110_100_742.jpg,Test,"[-2.4311457, 1.8434994, 4.5650916, 5.522072, -7.349684, 4.5542774, 1.7311032, -0.29195675]"
s3://p8fruits-data/Test/35_100_122.jpg,Test,"[0.29019883, -3.841474, -7.476194, 2.0711014, 0.5883906, 7.39911, 3.473297, 2.119731]"
s3://p8fruits-data/Test/r_161_100_366.jpg,Test,"[-0.19908781, -1.8084073, 8.724247, -5.733161, 2.4790728, 3.3549404, -1.9491888, 1.982326]"
s3://p8fruits-data/Test/r_97_100_626.jpg,Test,"[12.965216, -7.7476296, 4.825269, -0.8579855, -5.2941895, -3.4888139, -0.3257124, 1.1930692]"
s3://p8fruits-data/Test/91_100_334.jpg,Test,"[-2.6775951, -3.7438607, -2.4316835, 6.877832, -3.1051104, -1.8849355, -1.0106738, -1.3983369]"
s3://p8fruits-data/Test/r_46_100_836.jpg,Test,"[-0.47653496, -8.775675, 0.60898995, 4.0325737, 0.26862368, -1.9753627, 1.7568829, 0.6086072]"
s3://p8fruits-data/Test/99_100_17.jpg,Test,"[-7.0270557, -3.2368238, 6.188543, -5.322106, 3.4951968, -1.0234402, -0.6991735, -1.8804891]"
s3://p8fruits-data/Test/r_60_100_252.jpg,Test,"[-6.450447, -3.0342467, 2.4458814, 3.5700607, 0.5590367, -1.8797023, 0.5752329, -0.20953248]"
